2271946, 2797854, 2797854.0, 0
2271948, 2827793, 2797662.0, 0
2271950, 2946733, 2797854.0, 0
2271953, 2860022, 2797022.0, 0
2271956, 2942312, 2797278.0, 0
2271957, 2839598, 2797598.0, 0
2271959, 2839342, 2797342.0, 0
2271962, 3452325, 2797726.0, 0
2271965, 2860854, 2797854.0, 0
2271967, 2977406, 2797406.0, 0
2271969, 4228982, 2797982.0, 0
2271971, 2949847, 2797726.0, 0
2271973, 3479954, 2798238.0, 1
2271975, 2923598, 2797598.0, 0
2271977, 3005786, 2797982.0, 0
2271980, 2965534, 2797534.0, 1
2271983, 2944854, 2797854.0, 0
2271985, 2840366, 2798366.0, 0
2271987, 2797470, 2797470.0, 0
2271989, 2878732, 2797470.0, 0
2271991, 2885210, 2797726.0, 0
2271993, 2863138, 2798238.0, 0
2271995, 3117459, 2797086.0, 0
2271997, 3818662, 2797662.0, 0
2271999, 3139440, 2797726.0, 0
2272000, 3190104, 2797662.0, 0
2272003, 3136010, 2798110.0, 0
2272005, 4355197, 2796958.0, 0
2272007, 3429786, 2797406.0, 0
2272009, 2986406, 2797406.0, 0
2272011, 3364152, 2797790.0, 0
2272013, 2975470, 2798558.0, 0
2272015, 2840238, 2798238.0, 0
2272017, 3031440, 2797790.0, 0
2272020, 3062619, 2797982.0, 0
2272023, 2944918, 2797918.0, 0
2272025, 3082696, 2798046.0, 0
2272028, 2992878, 2796766.0, 0
2272030, 2850800, 2797150.0, 0
2272032, 3153830, 2796830.0, 0
2272036, 2903777, 2797214.0, 0
2272038, 2883321, 2798110.0, 0
2282288, 892687, 57884.0, 0
2283141, 934516, 913516.0, 0
2283249, 2368474, 2319330.0, 0
2283272, 2547873, 2547873.0, 0
2283289, 1324505, 1056245.0, 0
2283381, 1006872, 964872.0, 0
2283416, 4593164, 4293706.0, 2
2283417, 4314706, 4293706.0, 2
2283421, 4314706, 4293706.0, 2
2283426, 4293706, 4293706.0, 0
2283432, 4293706, 4293706.0, 0
2283435, 4293706, 4293706.0, 0
2283440, 4521000, 4500000.0, 0
2283441, 4651258, 4500000.0, 1
2283445, 4293706, 4293706.0, 0
2283474, 2615966, 2615966.0, 0
2283475, 4700000, 4700000.0, 0
2283963, 4700000, 4700000.0, 1
2283978, 4700000, 4700000.0, 0
2283981, 4700000, 4700000.0, 0
2283989, 2615966, 2615966.0, 0
2284002, 4293706, 4293706.0, 0
2287626, 373800, 310800.0, 0
2287654, 773496, 752496.0, 0
2287674, 2831002, 2615966.0, 0
2287678, 2615966, 2615966.0, 0
2287690, 1553521, 1553521.0, 0
2287724, 3874946, 3874946.0, 0
2287736, 3959026, 3874946.0, 0
2287740, 3937946, 3874946.0, 2
2287742, 3874946, 3874946.0, 2
2287754, 3874946, 3874946.0, 2
2287756, 1802107, 1802107.0, 0
2287766, 4630516, 4504436.0, 0
2287770, 4546436, 4504436.0, 0
2287773, 4689984, 4504436.0, 0
2287778, 4546436, 4504436.0, 0
2287783, 4525436, 4504436.0, 1
2287788, 4504436, 4504436.0, 0
2287792, 4504436, 4504436.0, 0
2287802, 4293706, 4293706.0, 1
2287811, 4525436, 4504436.0, 2
2287816, 4293706, 4293706.0, 2
2287819, 4655326, 4504436.0, 2
2287824, 4461786, 4293706.0, 2
2287825, 4630516, 4504436.0, 2
2287832, 4293706, 4293706.0, 0
2287838, 4588516, 4504436.0, 2
2287842, 4440786, 4293706.0, 2
2288338, 4525436, 4504436.0, 0
2288343, 4534567, 4504436.0, 1
2288347, 4504436, 4504436.0, 0
2288384, 2000000, 2000000.0, 0
2288386, 1000000, 1000000.0, 1
2288389, 2133123, 2000000.0, 0
2288392, 2042080, 2000000.0, 0
2288395, 1404729, 1000000.0, 0
2301030, 168000, 21000.0, 0
2301033, 94561, 21000.0, 0
2306068, 4314706, 4293706.0, 0
2306120, 2842027, 2350001.0, 0
2306126, 2579001, 2350001.0, 0
2306135, 2777037, 2350001.0, 0
2306168, 4626157, 4504436.0, 0
2306169, 4079130, 2350001.0, 0
2306170, 3047666, 2350001.0, 2
2306171, 2915029, 2350001.0, 0
2306176, 3315612, 2350001.0, 0
2306179, 3744313, 2350001.0, 0
2306183, 3006541, 2350001.0, 0
2306193, 2567905, 2350001.0, 0
2306211, 2838744, 2360000.0, 0
2306213, 4228152, 2360000.0, 0
2306225, 2758462, 2360000.0, 0
2306227, 2589064, 2360000.0, 0
2306230, 4611593, 2360000.0, 1
2306232, 2636580, 2360000.0, 0
2306234, 3644605, 2360000.0, 1
2306238, 2360000, 2360000.0, 1
2306240, 4629342, 2360000.0, 1
2306244, 2381000, 2360000.0, 0
2306247, 2907894, 2360000.0, 0
2306251, 2501352, 2360000.0, 0
2306253, 3105794, 2360000.0, 1
2306254, 2619724, 2360000.0, 0
2306255, 2453532, 2360000.0, 0
2306257, 2821094, 2360000.0, 0
2306258, 3022711, 2360000.0, 0
2306259, 3396328, 2360000.0, 0
2306260, 2722624, 2360000.0, 0
2306261, 3281858, 2360000.0, 1
2306262, 2836429, 2360000.0, 2
2306263, 2655660, 2360000.0, 2
2306264, 3182730, 2360000.0, 0
2306265, 2584900, 2360000.0, 1
2306267, 2829792, 2360000.0, 1
2306268, 2489468, 2360000.0, 0
2306269, 2894102, 2360000.0, 1
2306270, 2901826, 2360000.0, 0
2306272, 3833811, 2360000.0, 0
2306273, 2712921, 2360000.0, 1
2306274, 2778861, 2360000.0, 0
2306275, 3052532, 2360000.0, 1
2306276, 2459234, 2360000.0, 0
2306278, 3425236, 2360000.0, 1
2306279, 2489830, 2360000.0, 0
2306280, 2624561, 2360000.0, 0
2306282, 2714055, 2360000.0, 0
2306283, 2455031, 2360000.0, 1
2306284, 3730070, 2360000.0, 1
2306285, 2642532, 2360000.0, 1
2306286, 3407134, 2360000.0, 1
2306287, 2960673, 2360000.0, 1
2306288, 4626750, 4293706.0, 2
2306289, 3279320, 2360000.0, 1
2306290, 3327040, 2360000.0, 2
2306291, 4556444, 4293706.0, 2
2306292, 4612892, 4293706.0, 1
2306293, 4630879, 4293706.0, 0
2306295, 4450832, 4293706.0, 0
2306296, 4628792, 4293706.0, 0
2306297, 4621203, 4293706.0, 2
2306298, 4622042, 4293706.0, 2
2306299, 4617626, 4293706.0, 2
2306300, 4637366, 4293706.0, 1
2306302, 4610240, 4293706.0, 2
2306304, 4620023, 4293706.0, 1
2306305, 4686876, 4293706.0, 2
2306308, 4612003, 4293706.0, 0
2306309, 4613964, 4293706.0, 0
2306310, 4616068, 4293706.0, 0
2306311, 4631046, 4293706.0, 2
2306312, 4616238, 4293706.0, 0
2306313, 4651735, 4293706.0, 1
2306315, 4688789, 4293706.0, 0
2306316, 4650796, 4293706.0, 2
2306317, 4616302, 4293706.0, 2
2306318, 4616238, 4293706.0, 2
2306320, 4619514, 4293706.0, 0
2306321, 4653209, 4293706.0, 2
2306322, 4633590, 4293706.0, 1
2306323, 4611842, 4293706.0, 0
2306324, 4626927, 4293706.0, 2
2306325, 4617725, 4293706.0, 2
2306326, 4634895, 4293706.0, 1
2306328, 4622004, 4293706.0, 1
2306329, 4627834, 4293706.0, 2
2306330, 4617562, 4293706.0, 2
2306331, 4616110, 4293706.0, 0
2306335, 4625466, 4293706.0, 0
2306337, 4610828, 4293706.0, 0
2306339, 4621812, 4293706.0, 0
2306340, 4655191, 4293706.0, 0
2306342, 4559132, 4293706.0, 0
2306344, 4625241, 4293706.0, 1
2306346, 4465536, 4293706.0, 2
2306348, 4617273, 4293706.0, 0
2306349, 4680370, 4293706.0, 0
2306350, 4626115, 4293706.0, 2
2306351, 4622196, 4293706.0, 0
2306352, 4625402, 4293706.0, 1
2306353, 4676268, 4293706.0, 0
2306354, 4619764, 4293706.0, 2
2306355, 4685565, 4293706.0, 2
2306357, 4627834, 4293706.0, 1
2306358, 4622004, 4293706.0, 1
2306359, 4661369, 4293706.0, 1
2306362, 4627706, 4293706.0, 0
2306363, 4652040, 4293706.0, 1
2306372, 4666004, 4293706.0, 0
2306373, 4679526, 4293706.0, 1
2306374, 4659267, 4293706.0, 0
2306375, 4667327, 4293706.0, 0
2306378, 4648049, 4293706.0, 1
2306379, 4625770, 4293706.0, 1
2306380, 4616296, 4293706.0, 0
2306383, 4654501, 4293706.0, 0
2306386, 4630202, 4293706.0, 0
2306388, 4685998, 4293706.0, 2
2306389, 4608168, 4293706.0, 1
2306390, 4598444, 4293706.0, 0
2306391, 4689859, 4293706.0, 1
2306394, 4361565, 4293706.0, 0
2306395, 4598124, 4293706.0, 1
2306396, 4601303, 4293706.0, 1
2306397, 4624734, 4293706.0, 2
2306398, 4606994, 4293706.0, 0
2306400, 4366303, 4293706.0, 2
2306403, 4372642, 4293706.0, 0
2306404, 4366174, 4293706.0, 1
2306407, 4624431, 4293706.0, 0
2306409, 4679986, 4293706.0, 1
2306412, 4669392, 4293706.0, 0
2306414, 4627770, 4293706.0, 0
2306416, 4619971, 4293706.0, 0
2306418, 4610373, 4293706.0, 0
2306421, 4687180, 4293706.0, 2
2306428, 4592506, 4293706.0, 1
2306433, 4560633, 4293706.0, 1
2306436, 4633966, 4293706.0, 1
2306444, 4335706, 4293706.0, 0
2306452, 4604642, 4293706.0, 1
2306453, 4609458, 4293706.0, 1
2306454, 4623762, 4293706.0, 2
2306455, 4456004, 4293706.0, 2
2306456, 4293706, 4293706.0, 1
2306460, 4614734, 4293706.0, 2
2306469, 4646498, 4293706.0, 0
2306489, 4650583, 4293706.0, 0
2306490, 4602904, 4293706.0, 0
2306491, 4606733, 4293706.0, 1
2306492, 4589280, 4293706.0, 0
2306493, 4604834, 4293706.0, 0
2306513, 4530854, 4293706.0, 2
2306514, 4539427, 4293706.0, 2
2306515, 4538068, 4293706.0, 1
2306531, 4535497, 4293706.0, 0
2306532, 4554160, 4293706.0, 0
2306541, 4499476, 4293706.0, 0
2306542, 4505162, 4293706.0, 0
2306551, 4480274, 4293706.0, 1
2306560, 4459548, 4293706.0, 1
2306568, 4392940, 4293706.0, 0
2306595, 4329940, 4293706.0, 2
2306614, 2042000, 2000000.0, 0
2306619, 4236185, 2000000.0, 2
2306625, 4227629, 2000000.0, 0
2306627, 4208128, 4000000.0, 1
2306643, 4227662, 4000000.0, 0
2306654, 4184000, 4000000.0, 0
2306662, 4161948, 4000000.0, 1
2306672, 4084000, 4000000.0, 0
2306715, 3914648, 2000000.0, 0
2306723, 3884637, 2000000.0, 0
2306776, 3716151, 2000000.0, 1
2306780, 3714634, 2000000.0, 1
2306819, 3550367, 1800000.0, 0
2306844, 3464090, 2300000.0, 0
2306852, 3445064, 1000000.0, 0
2306858, 3426458, 1000000.0, 2
2306864, 3413160, 1000000.0, 0
2306874, 3385120, 1000000.0, 1
2306876, 3390777, 1000000.0, 1
2306878, 3397616, 1000000.0, 0
2306881, 3402818, 1000000.0, 2
2306888, 3381616, 1000000.0, 0
2306894, 3369414, 2000000.0, 0
2306900, 3354145, 1000000.0, 0
2306920, 3344546, 3000000.0, 1
2306924, 3295094, 2000000.0, 0
2306925, 3289936, 3000000.0, 1
2306929, 2000000, 2000000.0, 2
2306960, 3265780, 3000000.0, 1
2306962, 3000000, 3000000.0, 1
2306964, 3223969, 3000000.0, 1
2306981, 3213390, 3000000.0, 1
2306982, 3000000, 3000000.0, 1
2306983, 3164198, 3000000.0, 0
2306988, 2000000, 2000000.0, 0
2306989, 3118525, 2000000.0, 0
2306998, 2000000, 2000000.0, 0
2307009, 3077807, 1800000.0, 1
2307013, 3067022, 2500000.0, 0
2307031, 3092130, 3000000.0, 0
2307032, 3073269, 3000000.0, 1
2307046, 2987025, 2000000.0, 1
2307077, 2902159, 1800000.0, 0
2307097, 2876404, 2500000.0, 0
2307098, 2840262, 2300000.0, 0
2307106, 2823722, 1800000.0, 0
2307130, 2851940, 2300000.0, 1
2307158, 2767376, 1000000.0, 1
2307185, 2707764, 2300000.0, 0
2307190, 2636510, 500000.0, 0
2307362, 2000000, 2000000.0, 0
2307363, 2021000, 2000000.0, 0
2307364, 2000000, 2000000.0, 0
2307365, 2000000, 2000000.0, 1
2307366, 2000000, 2000000.0, 0
2307367, 2000000, 2000000.0, 0
2307368, 2422498, 2000000.0, 1
2307369, 2000000, 2000000.0, 1
2307370, 2000000, 2000000.0, 2
2307372, 2000000, 2000000.0, 2
2307378, 2402980, 1000000.0, 1
2308075, 1500000, 1500000.0, 0
2308077, 1500000, 1500000.0, 0
2308078, 1168000, 1000000.0, 2
2308080, 1500000, 1500000.0, 1
2308082, 1042000, 1000000.0, 1
2308083, 1500000, 1500000.0, 0
2308090, 1521000, 1500000.0, 0
2308096, 1551131, 1500000.0, 0
2308099, 1488218, 1000000.0, 0
2308106, 1500000, 1500000.0, 1
2308107, 1500000, 1500000.0, 0
2308114, 1522905, 1500000.0, 1
2308119, 1500000, 1500000.0, 0
2308121, 1521000, 1500000.0, 0
2308124, 1521000, 1500000.0, 0
2308155, 1500000, 1500000.0, 0
2308302, 1198131, 1000000.0, 0
2308305, 1098561, 1000000.0, 0
2308316, 1377917, 1000000.0, 0
2308331, 1373561, 1300000.0, 0
2308332, 1359848, 1300000.0, 0
2308334, 1363000, 1300000.0, 0
2308335, 1331636, 1300000.0, 0
2308336, 1328025, 1300000.0, 0
2308340, 1300000, 1300000.0, 0
2308363, 1300000, 1300000.0, 0
2308377, 1342000, 1300000.0, 0
2308383, 1336269, 1200000.0, 1
2308384, 1322900, 1300000.0, 1
2308398, 1305000, 1200000.0, 0
2308406, 1305600, 1000000.0, 0
2308415, 1305000, 1200000.0, 0
2308437, 1263000, 1200000.0, 0
2308440, 1270025, 1200000.0, 2
2308445, 1262170, 1000000.0, 0
2308452, 1257032, 1200000.0, 0
2308455, 1263000, 1200000.0, 0
2308456, 1273636, 1200000.0, 0
2308457, 1273522, 1000000.0, 1
2308478, 1213390, 1000000.0, 0
2308488, 1242000, 1200000.0, 1
2308504, 1221000, 1200000.0, 1
2308556, 1137031, 1000000.0, 2
2308602, 1129390, 1000000.0, 0
2308606, 1140130, 1000000.0, 0
2308629, 1135131, 1000000.0, 0
2308631, 1000000, 1000000.0, 0
2308636, 1070974, 1000000.0, 0
2308661, 1140366, 1000000.0, 0
2308663, 1137520, 1000000.0, 0
2308665, 1146270, 1000000.0, 1
2308671, 1094830, 1000000.0, 0
2308672, 1064905, 1000000.0, 0
2308691, 1127900, 1000000.0, 0
2308702, 1121000, 1100000.0, 0
2308703, 1121000, 1100000.0, 0
2308740, 1053031, 1000000.0, 0
2308751, 1042000, 1000000.0, 0
2308752, 1031561, 1000000.0, 0
2308768, 1084000, 1000000.0, 0
2308775, 1081262, 1000000.0, 0
2308780, 1063000, 1000000.0, 0
2308785, 1088391, 1000000.0, 0
2308786, 1080105, 1000000.0, 0
2308795, 1092130, 1000000.0, 0
2308827, 1063000, 1000000.0, 1
2308831, 1057948, 1000000.0, 1
2308838, 1063000, 1000000.0, 0
2308840, 1000000, 1000000.0, 0
2308848, 1041005, 500000.0, 0
2308850, 1000000, 1000000.0, 0
2308851, 1042000, 1000000.0, 0
2308852, 1000000, 1000000.0, 0
2308853, 1000000, 1000000.0, 1
2308870, 1052035, 1000000.0, 1
2308872, 1063000, 1000000.0, 0
2308873, 1046805, 500000.0, 0
2308881, 1042000, 1000000.0, 0
2308883, 1063000, 1000000.0, 0
2308899, 1047225, 500000.0, 0
2308909, 1050486, 1000000.0, 0
2308930, 1042000, 1000000.0, 0
2308950, 1023165, 900000.0, 0
2308954, 1037031, 900000.0, 0
2308957, 1023262, 900000.0, 0
2308963, 1033974, 900000.0, 0
2308986, 1008390, 900000.0, 0
2308992, 1021000, 1000000.0, 1
2309005, 1008390, 900000.0, 0
2309006, 1000000, 900000.0, 1
2309007, 1005000, 900000.0, 1
2309018, 992717, 900000.0, 0
2309028, 993131, 900000.0, 1
2309035, 1005000, 900000.0, 0
2309037, 996466, 900000.0, 0
2309039, 1005000, 900000.0, 2
2309046, 984000, 900000.0, 0
2309061, 984000, 900000.0, 0
2309067, 990000, 990000.0, 0
2309078, 990000, 990000.0, 0
2309080, 990000, 990000.0, 0
2309087, 994561, 900000.0, 0
2309105, 984597, 900000.0, 0
2309139, 990000, 990000.0, 0
2309148, 990000, 990000.0, 0
2309165, 990000, 990000.0, 0
2309177, 990000, 990000.0, 0
2309193, 990000, 990000.0, 1
2309222, 990000, 990000.0, 1
2309224, 990000, 990000.0, 0
2309234, 1000000, 1000000.0, 0
2309295, 1002182, 490000.0, 0
2309318, 1000060, 490000.0, 0
2309325, 1000599, 490000.0, 0
2309328, 989796, 490000.0, 0
2309332, 1000824, 490000.0, 0
2309340, 997895, 490000.0, 0
2309347, 985875, 490000.0, 0
2309348, 982167, 490000.0, 0
2309398, 1002876, 660000.0, 0
2309403, 978523, 330000.0, 0
2309408, 919805, 330000.0, 0
2309414, 923590, 330000.0, 0
2309416, 996468, 330000.0, 0
2309424, 982333, 500000.0, 1
2309426, 984000, 900000.0, 0
2309443, 913166, 330000.0, 0
2309449, 956100, 330000.0, 0
2309458, 954304, 330000.0, 0
2309483, 955900, 660000.0, 0
2309511, 1000000, 1000000.0, 0
2309514, 1000000, 1000000.0, 0
2309516, 962239, 500000.0, 0
2309517, 960404, 500000.0, 0
2309519, 1000000, 1000000.0, 1
2309523, 1000000, 1000000.0, 1
2309526, 1000000, 1000000.0, 1
2309527, 962996, 500000.0, 0
2309529, 1000000, 1000000.0, 0
2309533, 1000000, 1000000.0, 0
2309534, 983000, 500000.0, 0
2309535, 984595, 500000.0, 0
2309537, 963614, 500000.0, 0
2309539, 964017, 500000.0, 0
2309540, 986461, 500000.0, 0
2309545, 965511, 500000.0, 1
2309546, 950458, 500000.0, 0
2309560, 982775, 500000.0, 0
2309561, 969600, 500000.0, 0
2309585, 986520, 660000.0, 0
2309588, 959351, 660000.0, 0
2309609, 981425, 660000.0, 0
2309615, 986644, 330000.0, 0
2309640, 983322, 660000.0, 0
2309685, 997761, 660000.0, 0
2309686, 995891, 660000.0, 0
2309690, 987050, 660000.0, 1
2309693, 974657, 330000.0, 0
2309701, 912680, 330000.0, 1
2309711, 920014, 330000.0, 0
2309729, 997073, 330000.0, 0
2309734, 995716, 330000.0, 0
2309737, 982036, 330000.0, 0
2309752, 932022, 330000.0, 0
2309765, 928570, 330000.0, 0
2309776, 925697, 330000.0, 0
2309782, 990000, 990000.0, 0
2309789, 990000, 990000.0, 0
2309792, 990000, 990000.0, 0
2309795, 990000, 990000.0, 1
2309798, 593131, 500000.0, 0
2309800, 987244, 500000.0, 0
2309803, 977300, 660000.0, 1
2309814, 920527, 330000.0, 0
2309816, 931894, 660000.0, 0
2309817, 393000, 330000.0, 0
2309827, 940888, 660000.0, 0
2309843, 936710, 330000.0, 0
2309846, 773486, 660000.0, 1
2309850, 819504, 660000.0, 0
2309853, 807000, 660000.0, 0
2309854, 733836, 330000.0, 0
2309865, 929367, 660000.0, 0
2309882, 921390, 330000.0, 0
2309883, 950365, 330000.0, 0
2309891, 828234, 660000.0, 0
2309894, 765000, 660000.0, 0
2309902, 925282, 660000.0, 0
2309907, 990000, 990000.0, 1
2309908, 990000, 990000.0, 1
2309910, 990000, 990000.0, 0
2309913, 990000, 990000.0, 0
2309918, 521000, 500000.0, 0
2309920, 500000, 500000.0, 1
2309940, 990000, 990000.0, 1
2309941, 990000, 990000.0, 0
2309942, 990000, 990000.0, 1
2309949, 990000, 990000.0, 0
2309952, 999583, 500000.0, 0
2309955, 500000, 500000.0, 0
2309964, 987909, 330000.0, 0
2309990, 977274, 330000.0, 1
2309995, 990000, 990000.0, 0
2309998, 990000, 990000.0, 0
2309999, 990000, 990000.0, 0
2310003, 990000, 990000.0, 0
2310004, 1000000, 1000000.0, 0
2310005, 999211, 330000.0, 0
2310010, 972076, 660000.0, 0
2310036, 975000, 660000.0, 0
2310037, 810800, 660000.0, 0
2310038, 938560, 660000.0, 0
2310041, 744000, 660000.0, 0
2310045, 702000, 660000.0, 0
2310056, 928156, 660000.0, 0
2310063, 935772, 660000.0, 0
2310067, 933000, 660000.0, 0
2310085, 819175, 330000.0, 0
2310093, 990000, 990000.0, 0
2310098, 903720, 660000.0, 0
2310099, 716561, 660000.0, 0
2310107, 965840, 660000.0, 0
2310118, 998040, 660000.0, 1
2310119, 931773, 660000.0, 0
2310124, 817641, 660000.0, 0
2310125, 751025, 660000.0, 0
2310126, 681000, 660000.0, 0
2310142, 988253, 660000.0, 0
2310145, 981000, 330000.0, 1
2310159, 998343, 660000.0, 0
2310168, 984032, 330000.0, 0
2310174, 914855, 660000.0, 0
2310204, 1000414, 330000.0, 0
2310218, 986287, 660000.0, 0
2310225, 1001111, 330000.0, 0
2310230, 919301, 660000.0, 0
2310237, 986606, 660000.0, 0
2310242, 913752, 330000.0, 0
2310243, 803684, 330000.0, 0
2310249, 924712, 660000.0, 0
2310254, 914668, 330000.0, 0
2310259, 907554, 660000.0, 0
2310268, 960624, 330000.0, 0
2310269, 915800, 660000.0, 0
2310288, 912000, 660000.0, 0
2310290, 913423, 660000.0, 1
2310296, 814250, 330000.0, 1
2310297, 990000, 990000.0, 0
2310308, 948153, 660000.0, 0
2310320, 992588, 330000.0, 0
2310327, 1000495, 330000.0, 0
2310332, 926030, 660000.0, 0
2310345, 995292, 330000.0, 0
2310373, 955164, 330000.0, 0
2310375, 990000, 990000.0, 0
2310389, 1004807, 330000.0, 0
2310399, 958981, 330000.0, 0
2310409, 965847, 660000.0, 0
2310417, 983979, 330000.0, 0
2310419, 990000, 990000.0, 0
2310425, 999390, 660000.0, 0
2310431, 934356, 660000.0, 0
2310432, 925247, 660000.0, 0
2310439, 933873, 660000.0, 0
2310458, 1001519, 660000.0, 0
2310463, 1000172, 660000.0, 0
2310464, 989244, 660000.0, 0
2310477, 959211, 660000.0, 1
2310499, 997002, 660000.0, 0
2310510, 974392, 660000.0, 0
2310513, 964991, 330000.0, 1
2310515, 957315, 660000.0, 0
2310517, 925184, 660000.0, 1
2310524, 917788, 660000.0, 0
2310530, 936012, 330000.0, 0
2310534, 978956, 660000.0, 1
2310540, 929825, 660000.0, 0
2310548, 941430, 660000.0, 0
2310554, 932458, 330000.0, 0
2310557, 996540, 660000.0, 2
2310561, 962539, 330000.0, 0
2310571, 997535, 660000.0, 0
2310586, 984472, 660000.0, 0
2310600, 990000, 990000.0, 1
2310602, 681000, 660000.0, 0
2310603, 990000, 990000.0, 1
2310612, 961328, 660000.0, 0
2310615, 996997, 330000.0, 1
2310620, 985170, 660000.0, 0
2310626, 939221, 660000.0, 0
2310637, 991412, 660000.0, 0
2310640, 976081, 660000.0, 0
2310641, 958516, 660000.0, 0
2310646, 999969, 660000.0, 0
2310651, 938818, 660000.0, 0
2310654, 942800, 330000.0, 0
2310672, 932005, 330000.0, 1
2310673, 922844, 660000.0, 0
2310678, 947563, 660000.0, 0
2310680, 913664, 660000.0, 1
2310690, 988494, 660000.0, 0
2310694, 938333, 660000.0, 0
2310710, 983206, 660000.0, 0
2310712, 975066, 660000.0, 0
2310725, 930004, 660000.0, 0
2310732, 930490, 660000.0, 0
2310754, 985170, 660000.0, 0
2310755, 1001718, 330000.0, 0
2310768, 982947, 660000.0, 0
2310770, 973730, 660000.0, 1
2310771, 919755, 660000.0, 0
2310775, 924579, 330000.0, 0
2310776, 933212, 660000.0, 0
2310792, 997798, 660000.0, 0
2310794, 993590, 330000.0, 1
2310805, 926846, 330000.0, 0
2310806, 944085, 660000.0, 0
2310814, 992200, 660000.0, 0
2310828, 922307, 660000.0, 0
2310832, 931770, 660000.0, 0
2310837, 916700, 660000.0, 1
2310838, 924092, 660000.0, 0
2310842, 927059, 660000.0, 0
2310846, 954730, 660000.0, 0
2310853, 916760, 660000.0, 0
2310871, 996378, 660000.0, 0
2310881, 996000, 660000.0, 0
2310888, 1004074, 660000.0, 1
2310892, 997900, 660000.0, 0
2310898, 992921, 330000.0, 0
2310901, 1004386, 330000.0, 0
2310908, 996000, 660000.0, 0
2310924, 997601, 330000.0, 0
2310928, 986545, 330000.0, 0
2310932, 997900, 660000.0, 0
2310947, 997003, 330000.0, 0
2310953, 980805, 660000.0, 0
2310962, 993139, 660000.0, 0
2310964, 998300, 660000.0, 0
2310965, 989925, 330000.0, 2
2310968, 985611, 660000.0, 0
2310972, 983978, 660000.0, 0
2310978, 918543, 660000.0, 0
2310980, 989841, 660000.0, 0
2310981, 942276, 660000.0, 1
2310985, 892448, 330000.0, 0
2310992, 845092, 660000.0, 0
2311007, 957641, 330000.0, 0
2311013, 996058, 660000.0, 0
2311028, 992161, 660000.0, 0
2311029, 987775, 660000.0, 0
2311047, 988765, 330000.0, 0
2311061, 998184, 660000.0, 0
2311062, 986901, 660000.0, 0
2311068, 992664, 330000.0, 1
2311077, 998980, 330000.0, 0
2311078, 988884, 660000.0, 0
2311086, 993190, 330000.0, 0
2311104, 986557, 660000.0, 0
2311121, 985423, 900000.0, 0
2311125, 984000, 900000.0, 1
2311128, 993131, 900000.0, 0
2311131, 984000, 900000.0, 0
2311138, 1000000, 1000000.0, 0
2311147, 989969, 660000.0, 0
2311148, 984000, 900000.0, 0
2311152, 998497, 900000.0, 0
2311173, 991000, 970000.0, 0
2311179, 984000, 900000.0, 0
2311187, 981262, 900000.0, 0
2311189, 994554, 900000.0, 1
2311214, 984000, 900000.0, 0
2311238, 991000, 970000.0, 0
2311239, 991000, 970000.0, 0
2311240, 984000, 900000.0, 0
2311241, 991000, 970000.0, 0
2311242, 991000, 970000.0, 0
2311290, 991000, 970000.0, 0
2311294, 1000000, 1000000.0, 0
2311302, 991000, 970000.0, 0
2311303, 990000, 990000.0, 0
