2014-05-30,572.37,10455719936.0
2014-05-29,580.66,10455719936.0
2014-05-28,572.7,10455719936.0
2014-05-27,581.87,10455719936.0
2014-05-26,573.5,10455719936.0
2014-05-25,528.44,10455719936.0
2014-05-24,523.75,9612949650.29
2014-05-23,529.99,8853415936.0
2014-05-22,493.98,8853415936.0
2014-05-21,489.0,8853415936.0
2014-05-20,448.34,8853415936.0
2014-05-19,446.91,8853415936.0
2014-05-18,449.07,8853415936.0
2014-05-17,447.55,8853415936.0
2014-05-16,446.27,8853415936.0
2014-05-15,444.07,8853415936.0
2014-05-14,439.12,8853415936.0
2014-05-13,442.48,8853415936.0
2014-05-12,437.67,8359564228.68
2014-05-11,457.7,8000871936.0
2014-05-10,452.78,8000871936.0
2014-05-09,439.6,8000871936.0
2014-05-08,441.47,8000871936.0
2014-05-07,429.0,8000871936.0
2014-05-06,431.64,8000871936.0
2014-05-05,435.88,8000871936.0
2014-05-04,439.0,8000871936.0
2014-05-03,452.0,8000871936.0
2014-05-02,460.97,8000871936.0
2014-05-01,449.0,8000871936.0
2014-04-30,448.0,8000871936.0
2014-04-29,440.41,7026656860.82
2014-04-28,430.0,6978842624.0
2014-04-27,459.22,6978842624.0
2014-04-26,466.71,6978842624.0
2014-04-25,502.15,6978842624.0
2014-04-24,491.94,6978842624.0
2014-04-23,490.0,6978842624.0
2014-04-22,497.98,6978842624.0
2014-04-21,501.07,6978842624.0
2014-04-20,505.18,6978842624.0
2014-04-19,482.1,6978842624.0
2014-04-18,500.09,6978842624.0
2014-04-17,529.26,6328150803.69
2014-04-16,523.1,6119726080.0
2014-04-15,459.99,6119726080.0
2014-04-14,416.29,6119726080.0
2014-04-13,424.91,6119726080.0
2014-04-12,423.0,6119726080.0
2014-04-11,363.1,6119726080.0
2014-04-10,441.69,6119726080.0
2014-04-09,453.57,6119726080.0
2014-04-08,447.11,6119726080.0
2014-04-07,459.97,6119726080.0
2014-04-06,464.8,6119726080.0
2014-04-05,450.0,5560039447.95
2014-04-04,451.03,5006860800.0
2014-04-03,438.9,5006860800.0
2014-04-02,478.98,5006860800.0
2014-04-01,454.81,5006860800.0
2014-03-31,460.0,5006860800.0
2014-03-30,491.99,5006860800.0
2014-03-29,502.01,5006860800.0
2014-03-28,475.0,5006860800.0
2014-03-27,581.48,5006860800.0
2014-03-26,583.77,5006860800.0
2014-03-25,585.9,5006860800.0
2014-03-24,558.22,4270341463.15
2014-03-23,564.31,4250217984.0
2014-03-22,569.99,4250217984.0
2014-03-21,585.6,4250217984.0
2014-03-20,610.01,4250217984.0
2014-03-19,613.84,4250217984.0
2014-03-18,622.97,4250217984.0
2014-03-17,634.99,4250217984.0
2014-03-16,637.58,4250217984.0
2014-03-15,630.99,4250217984.0
2014-03-14,641.02,4250217984.0
2014-03-13,634.95,4218033227.85
2014-03-12,631.72,3815723776.0
2014-03-11,628.02,3815723776.0
2014-03-10,638.4,3815723776.0
2014-03-09,620.02,3815723776.0
2014-03-08,632.79,3815723776.0
2014-03-07,669.57,3815723776.0
2014-03-06,669.0,3815723776.0
2014-03-05,673.27,3815723776.0
2014-03-04,677.69,3815723776.0
2014-03-03,565.38,3815723776.0
2014-03-02,567.46,3815723776.0
2014-03-01,551.8,3815723776.0
2014-02-28,584.7,3440425903.38
2014-02-27,585.24,3129573120.0
2014-02-26,534.34,3129573120.0
2014-02-25,535.49,3129573120.0
2014-02-24,609.9,3129573120.0
2014-02-23,610.77,3129573120.0
2014-02-22,581.35,3129573120.0
2014-02-21,561.86,3129573120.0
2014-02-20,623.01,3129573120.0
2014-02-19,627.7,3129573120.0
2014-02-18,633.66,3129573120.0
2014-02-17,621.0,3123016104.46
2014-02-16,655.83,2621404416.0
2014-02-15,670.34,2621404416.0
2014-02-14,609.4,2621404416.0
2014-02-13,650.04,2621404416.0
2014-02-12,677.0,2621404416.0
2014-02-11,688.34,2621404416.0
2014-02-10,688.0,2621404416.0
2014-02-09,680.49,2621404416.0
2014-02-08,705.01,2621404416.0
2014-02-07,764.0,2621404416.0
2014-02-06,780.01,2621404416.0
2014-02-05,802.0,2468705627.43
2014-02-04,806.99,2193847808.0
2014-02-03,814.94,2193847808.0
2014-02-02,813.23,2193847808.0
2014-02-01,803.0,2193847808.0
2014-01-31,799.99,2193847808.0
2014-01-30,794.21,2193847808.0
2014-01-29,785.51,2193847808.0
2014-01-28,750.95,2193847808.0
2014-01-27,814.67,2193847808.0
2014-01-26,806.81,2193847808.0
2014-01-25,780.0,2193847808.0
2014-01-24,810.95,1941427202.71
2014-01-23,819.2,1789547008.0
2014-01-22,824.88,1789547008.0
2014-01-21,826.02,1789547008.0
2014-01-20,841.5,1789547008.0
2014-01-19,810.0,1789547008.0
2014-01-18,796.97,1789547008.0
2014-01-17,814.4,1789547008.0
2014-01-16,841.14,1789547008.0
2014-01-15,815.99,1789547008.0
2014-01-14,823.99,1789547008.0
2014-01-13,844.04,1730264338.18
2014-01-12,895.0,1418481408.0
2014-01-11,851.63,1418481408.0
2014-01-10,825.5,1418481408.0
2014-01-09,823.94,1418481408.0
2014-01-08,785.0,1418481408.0
2014-01-07,915.8,1418481408.0
2014-01-06,905.0,1418481408.0
2014-01-05,828.79,1418481408.0
2014-01-04,808.24,1418481408.0
2014-01-03,784.19,1418481408.0
2014-01-02,751.88,1406071647.52
2014-01-01,732.0,1180923136.0
2013-12-31,736.51,1180923136.0
2013-12-30,728.01,1180923136.0
2013-12-29,715.0,1180923136.0
2013-12-28,723.98,1180923136.0
2013-12-27,747.83,1180923136.0
2013-12-26,679.01,1180923136.0
2013-12-25,653.57,1180923136.0
2013-12-24,654.76,1180923136.0
2013-12-23,612.66,1180923136.0
2013-12-22,595.07,1180923136.0
2013-12-21,610.0,1067492432.3
2013-12-20,685.1,908350848.0
2013-12-19,520.0,908350848.0
2013-12-18,675.0,908350848.0
2013-12-17,690.5,908350848.0
2013-12-16,861.98,908350848.0
2013-12-15,850.78,908350848.0
2013-12-14,888.47,908350848.0
2013-12-13,871.22,908350848.0
2013-12-12,879.04,908350848.0
2013-12-11,979.07,908350848.0
2013-12-10,899.91,775435696.0
2013-12-09,787.0,707408256.0
2013-12-08,693.3,707408256.0
